,Lat,Lon,FRP,Confidence,DNFlag,DT,DS,t,Event_ID
36096,44.92235,-121.21211,11.01,H,N,0.4921053690321901,0.6536165852693218,2013-07-23 00:00:00,OR4481412123520130720
36097,44.91986,-121.20425,4.25,N,N,0.4924629094973009,0.6538066946577888,2013-07-23 00:00:00,OR4481412123520130720
36098,44.92433,-121.21841,11.01,N,N,0.4917483394687427,0.6534266374225088,2013-07-23 00:00:00,OR4481412123520130720
36099,44.92222,-121.23291,12.82,N,N,0.49103580869653796,0.6530472254475327,2013-07-23 00:00:00,OR4481412123520130720
36100,44.92043,-121.22723,12.82,N,N,0.49139181971859563,0.6532368508906519,2013-07-23 00:00:00,OR4481412123520130720
36101,44.91865,-121.22161,6.4,N,N,0.4917483394687427,0.6534266374225088,2013-07-23 00:00:00,OR4481412123520130720
36102,44.91624,-121.21397,6.4,N,N,0.4921053690321901,0.6536165852693218,2013-07-23 00:00:00,OR4481412123520130720
36103,44.9161,-121.23471,12.82,N,N,0.49103580869653796,0.6530472254475327,2013-07-23 00:00:00,OR4481412123520130720
36104,44.91409,-121.22837,12.82,N,N,0.49139181971859563,0.6532368508906519,2013-07-23 00:00:00,OR4481412123520130720
36105,44.91359,-121.24795,7.96,H,N,0.4903253085115636,0.6526684569250474,2013-07-23 00:00:00,OR4481412123520130720
36106,44.91177,-121.24216,7.96,N,N,0.4906803053205058,0.6528577608674171,2013-07-23 00:00:00,OR4481412123520130720
36107,44.90968,-121.23556,1.48,N,N,0.49103580869653796,0.6530472254475327,2013-07-23 00:00:00,OR4481412123520130720
36108,44.90751,-121.24983,7.96,N,N,0.4903253085115636,0.6526684569250474,2013-07-23 00:00:00,OR4481412123520130720
36109,44.90939,-121.25579,15.33,N,N,0.489970817193897,0.6524793133956451,2013-07-23 00:00:00,OR4481412123520130720
36110,44.90536,-121.24307,7.96,N,N,0.4906803053205058,0.6528577608674171,2013-07-23 00:00:00,OR4481412123520130720
36111,44.90112,-121.22968,1.48,N,N,0.49139181971859563,0.6532368508906519,2013-07-23 00:00:00,OR4481412123520130720
36112,44.90172,-121.25272,1.77,N,N,0.4903253085115636,0.6526684569250474,2013-07-23 00:00:00,OR4481412123520130720
36113,44.89927,-121.24498,1.77,N,N,0.4906803053205058,0.6528577608674171,2013-07-23 00:00:00,OR4481412123520130720
36114,44.8933,-121.24726,1.77,N,N,0.4906803053205058,0.6528577608674171,2013-07-23 00:00:00,OR4481412123520130720
36115,44.91883,-121.11205,6.49,N,D,0.3840676771297622,0.36102987796958075,2013-07-23 12:00:00,OR4481412123520130720
36116,44.93521,-121.11705,5.95,N,D,0.3840676771297622,0.36102987796958075,2013-07-23 12:00:00,OR4481412123520130720
36117,44.93148,-121.14111,4.86,N,D,0.3840962148393666,0.3610424758100919,2013-07-23 12:00:00,OR4481412123520130720
36118,44.93073,-121.14592,4.86,N,D,0.3841025235908483,0.3610452607047081,2013-07-23 12:00:00,OR4481412123520130720
36119,44.93401,-121.14693,10.85,H,D,0.3841025235908483,0.3610452607047081,2013-07-23 12:00:00,OR4481412123520130720
36120,44.93924,-121.11324,4.51,N,D,0.3840625707066003,0.36102762370422325,2013-07-23 12:00:00,OR4481412123520130720
36121,44.93849,-121.11805,4.51,N,D,0.3840676771297622,0.36102987796958075,2013-07-23 12:00:00,OR4481412123520130720
36122,44.93774,-121.12287,3.97,N,D,0.38407298390930844,0.3610322206648579,2013-07-23 12:00:00,OR4481412123520130720
36123,44.93699,-121.12768,3.97,N,D,0.38407849105729736,0.36103465179321115,2013-07-23 12:00:00,OR4481412123520130720
36124,44.93625,-121.13249,3.01,N,D,0.3840841985862469,0.36103717135791813,2013-07-23 12:00:00,OR4481412123520130720
36125,44.9355,-121.1373,3.01,N,D,0.3840901065091273,0.36103977936237314,2013-07-23 12:00:00,OR4481412123520130720
36126,44.93476,-121.14212,10.85,N,D,0.3840962148393666,0.3610424758100919,2013-07-23 12:00:00,OR4481412123520130720
36127,44.93326,-121.15173,4.81,N,D,0.38410903277791225,0.36104813404997577,2013-07-23 12:00:00,OR4481412123520130720
36128,44.93251,-121.15655,4.81,N,D,0.3841157424153528,0.36105109584976647,2013-07-23 12:00:00,OR4481412123520130720
36129,44.94176,-121.11906,4.51,N,D,0.3840676771297622,0.36102987796958075,2013-07-23 12:00:00,OR4481412123520130720
36130,44.94102,-121.12387,3.97,N,D,0.38407298390930844,0.3610322206648579,2013-07-23 12:00:00,OR4481412123520130720
36131,44.94027,-121.12868,3.97,N,D,0.38407849105729736,0.36103465179321115,2013-07-23 12:00:00,OR4481412123520130720
36132,44.93952,-121.1335,3.01,N,D,0.3840841985862469,0.36103717135791813,2013-07-23 12:00:00,OR4481412123520130720
36133,44.93877,-121.13831,3.01,N,D,0.3840901065091273,0.36103977936237314,2013-07-23 12:00:00,OR4481412123520130720
36134,44.93728,-121.14793,10.85,N,D,0.3841025235908483,0.3610452607047081,2013-07-23 12:00:00,OR4481412123520130720
36135,44.93578,-121.15754,4.81,N,D,0.3841157424153528,0.36105109584976647,2013-07-23 12:00:00,OR4481412123520130720
36136,44.93504,-121.16236,22.41,N,D,0.3841226525184218,0.3610541461080734,2013-07-23 12:00:00,OR4481412123520130720
36137,44.93429,-121.16718,22.41,N,D,0.3841297631028279,0.36105728482900745,2013-07-23 12:00:00,OR4481412123520130720
36138,44.93354,-121.17198,4.94,N,D,0.3841370741847333,0.3610605120167994,2013-07-23 12:00:00,OR4481412123520130720
36139,44.94279,-121.1345,6.56,H,D,0.3840841985862469,0.36103717135791813,2013-07-23 12:00:00,OR4481412123520130720
36140,44.94354,-121.12969,8.79,N,D,0.38407849105729736,0.36103465179321115,2013-07-23 12:00:00,OR4481412123520130720
36141,44.94205,-121.13931,6.56,N,D,0.3840901065091273,0.36103977936237314,2013-07-23 12:00:00,OR4481412123520130720
36142,44.94056,-121.14893,12.74,N,D,0.3841025235908483,0.3610452607047081,2013-07-23 12:00:00,OR4481412123520130720
36143,44.93831,-121.16336,12.89,N,D,0.3841226525184218,0.3610541461080734,2013-07-23 12:00:00,OR4481412123520130720
36144,44.93756,-121.16817,12.89,N,D,0.3841297631028279,0.36105728482900745,2013-07-23 12:00:00,OR4481412123520130720
36145,44.93681,-121.17298,16.75,N,D,0.3841370741847333,0.3610605120167994,2013-07-23 12:00:00,OR4481412123520130720
36146,44.93607,-121.17777,16.75,N,D,0.38414458578075983,0.3610638276757992,2013-07-23 12:00:00,OR4481412123520130720
36147,44.92557,-121.24517,8.06,N,D,0.38427081250213085,0.3611195390989035,2013-07-23 12:00:00,OR4481412123520130720
36148,44.9413,-121.14411,12.74,L,D,0.3840962148393666,0.3610424758100919,2013-07-23 12:00:00,OR4481412123520130720
36149,44.93859,-121.18356,37.36,H,D,0.384152297907984,0.3610672318104763,2013-07-23 12:00:00,OR4481412123520130720
36150,44.94532,-121.14029,6.56,N,D,0.3840901065091273,0.36103977936237314,2013-07-23 12:00:00,OR4481412123520130720
36151,44.94458,-121.1451,12.74,N,D,0.3840962148393666,0.3610424758100919,2013-07-23 12:00:00,OR4481412123520130720
36152,44.94382,-121.14991,12.74,N,D,0.3841025235908483,0.3610452607047081,2013-07-23 12:00:00,OR4481412123520130720
36153,44.93934,-121.17877,16.75,N,D,0.38414458578075983,0.3610638276757992,2013-07-23 12:00:00,OR4481412123520130720
36154,44.92884,-121.2462,8.06,N,D,0.38427081250213085,0.3611195390989035,2013-07-23 12:00:00,OR4481412123520130720
36155,44.95355,-121.0917,1.73,N,N,0.40927353545984413,0.6063221124206895,2013-07-24 00:00:00,OR4481412123520130720
36156,44.95338,-121.08691,1.73,N,N,0.4090253233517717,0.6061697222594388,2013-07-24 00:00:00,OR4481412123520130720
36157,44.95008,-121.15727,12.1,N,N,0.41303282698406474,0.6086216183054484,2013-07-24 00:00:00,OR4481412123520130720
36158,44.94994,-121.15279,11.43,H,N,0.41278008244966796,0.6084675167638871,2013-07-24 00:00:00,OR4481412123520130720
36159,44.94979,-121.14853,11.43,N,N,0.4125276438341804,0.6083135302573718,2013-07-24 00:00:00,OR4481412123520130720
36160,44.94965,-121.14417,8.6,N,N,0.4122755105952731,0.6081596586501476,2013-07-24 00:00:00,OR4481412123520130720
36161,44.9495,-121.13974,8.6,H,N,0.4120236821919173,0.6080059018066994,2013-07-24 00:00:00,OR4481412123520130720
36162,44.94933,-121.13478,2.8,N,N,0.4117721580843882,0.6078522595917567,2013-07-24 00:00:00,OR4481412123520130720
36163,44.94916,-121.12975,2.8,N,N,0.4115209377342504,0.6076987318702843,2013-07-24 00:00:00,OR4481412123520130720
36164,44.94803,-121.09638,2.72,N,N,0.40952204601131126,0.606474615738141,2013-07-24 00:00:00,OR4481412123520130720
36165,44.94787,-121.09187,1.73,N,N,0.40927353545984413,0.6063221124206895,2013-07-24 00:00:00,OR4481412123520130720
36166,44.94772,-121.08718,1.73,N,N,0.4090253233517717,0.6061697222594388,2013-07-24 00:00:00,OR4481412123520130720
36167,44.94493,-121.17395,11.1,N,N,0.41379290154361187,0.6090846145015717,2013-07-24 00:00:00,OR4481412123520130720
36168,44.94478,-121.16914,11.1,H,N,0.41353923598543374,0.608930167037931,2013-07-24 00:00:00,OR4481412123520130720
36169,44.94461,-121.16406,12.61,N,N,0.4132858779810046,0.6087758350180502,2013-07-24 00:00:00,OR4481412123520130720
36170,44.94444,-121.1589,12.61,H,N,0.41303282698406474,0.6086216183054484,2013-07-24 00:00:00,OR4481412123520130720
36171,44.94427,-121.15384,4.09,N,N,0.41278008244966796,0.6084675167638871,2013-07-24 00:00:00,OR4481412123520130720
36172,44.94397,-121.14481,5.3,N,N,0.4122755105952731,0.6081596586501476,2013-07-24 00:00:00,OR4481412123520130720
36173,44.94384,-121.14085,5.3,N,N,0.4120236821919173,0.6080059018066994,2013-07-24 00:00:00,OR4481412123520130720
36174,44.94509,-121.17848,5.58,N,N,0.4140468752031175,0.6092391775456962,2013-07-24 00:00:00,OR4481412123520130720
36175,44.94412,-121.14919,4.09,N,N,0.4125276438341804,0.6083135302573718,2013-07-24 00:00:00,OR4481412123520130720
36176,44.9437,-121.13656,2.19,N,N,0.4117721580843882,0.6078522595917567,2013-07-24 00:00:00,OR4481412123520130720
36177,44.94354,-121.13194,2.19,N,N,0.4115209377342504,0.6076987318702843,2013-07-24 00:00:00,OR4481412123520130720
36178,44.94338,-121.12716,1.81,N,N,0.41127002060436274,0.6075453185074903,2013-07-24 00:00:00,OR4481412123520130720
36179,44.94204,-121.08729,2.29,N,N,0.4090253233517717,0.6061697222594388,2013-07-24 00:00:00,OR4481412123520130720
36180,44.9394,-121.17889,5.58,N,N,0.4140468752031175,0.6092391775456962,2013-07-24 00:00:00,OR4481412123520130720
36181,44.93927,-121.1749,11.1,N,N,0.41379290154361187,0.6090846145015717,2013-07-24 00:00:00,OR4481412123520130720
36182,44.93913,-121.17072,11.1,N,N,0.41353923598543374,0.608930167037931,2013-07-24 00:00:00,OR4481412123520130720
36183,44.93897,-121.16589,12.61,N,N,0.4132858779810046,0.6087758350180502,2013-07-24 00:00:00,OR4481412123520130720
36184,44.93954,-121.1831,5.58,N,N,0.41430115751285096,0.6093938563072715,2013-07-24 00:00:00,OR4481412123520130720
36185,44.9388,-121.1608,12.61,N,N,0.41303282698406474,0.6086216183054484,2013-07-24 00:00:00,OR4481412123520130720
36186,44.93864,-121.15603,4.09,N,N,0.41278008244966796,0.6084675167638871,2013-07-24 00:00:00,OR4481412123520130720
36187,44.9385,-121.15137,4.09,N,N,0.4125276438341804,0.6083135302573718,2013-07-24 00:00:00,OR4481412123520130720
36188,44.93835,-121.14687,5.3,N,N,0.4122755105952731,0.6081596586501476,2013-07-24 00:00:00,OR4481412123520130720
36189,44.93569,-121.24164,2.81,N,N,0.41686107808458756,0.6109470386912546,2013-07-24 00:00:00,OR4481412123520130720
36190,44.93436,-121.19949,1.12,N,N,0.4150658618523476,0.609858588270051,2013-07-24 00:00:00,OR4481412123520130720
36191,44.93374,-121.18022,0.82,N,N,0.4140468752031175,0.6092391775456962,2013-07-24 00:00:00,OR4481412123520130720
36192,44.9336,-121.17608,0.92,N,N,0.41379290154361187,0.6090846145015717,2013-07-24 00:00:00,OR4481412123520130720
36193,44.93332,-121.16749,1.26,N,N,0.4132858779810046,0.6087758350180502,2013-07-24 00:00:00,OR4481412123520130720
36194,44.92995,-121.24069,2.81,N,N,0.41686107808458756,0.6109470386912546,2013-07-24 00:00:00,OR4481412123520130720
36195,44.92976,-121.2348,2.81,N,N,0.4166036787891795,0.6107911951678785,2013-07-24 00:00:00,OR4481412123520130720
36196,44.93037,-121.25441,3.0,N,N,0.41737682157025613,0.6112590775990204,2013-07-24 00:00:00,OR4481412123520130720
36197,44.93016,-121.24738,3.0,N,N,0.4171187921565828,0.6111029994549884,2013-07-24 00:00:00,OR4481412123520130720
36198,44.92466,-121.25471,1.85,N,N,0.41737682157025613,0.6112590775990204,2013-07-24 00:00:00,OR4481412123520130720
36199,44.92405,-121.23485,1.86,N,N,0.4166036787891795,0.6107911951678785,2013-07-24 00:00:00,OR4481412123520130720
36200,44.94325,-121.17908,6.02,N,N,0.41379290154361187,0.6090846145015717,2013-07-24 00:00:00,OR4481412123520130720
36201,44.94308,-121.17478,6.02,H,N,0.41353923598543374,0.608930167037931,2013-07-24 00:00:00,OR4481412123520130720
36202,44.94291,-121.1702,10.23,H,N,0.4132858779810046,0.6087758350180502,2013-07-24 00:00:00,OR4481412123520130720
36203,44.94272,-121.16522,10.23,N,N,0.41303282698406474,0.6086216183054484,2013-07-24 00:00:00,OR4481412123520130720
36204,44.94253,-121.16014,3.5,N,N,0.41278008244966796,0.6084675167638871,2013-07-24 00:00:00,OR4481412123520130720
36205,44.94234,-121.15514,3.5,N,N,0.4125276438341804,0.6083135302573718,2013-07-24 00:00:00,OR4481412123520130720
36206,44.94216,-121.15045,0.66,N,N,0.4122755105952731,0.6081596586501476,2013-07-24 00:00:00,OR4481412123520130720
36207,44.94199,-121.146,0.66,N,N,0.4120236821919173,0.6080059018066994,2013-07-24 00:00:00,OR4481412123520130720
36208,44.94183,-121.14179,0.98,N,N,0.4117721580843882,0.6078522595917567,2013-07-24 00:00:00,OR4481412123520130720
36209,44.93756,-121.17947,6.02,N,N,0.41379290154361187,0.6090846145015717,2013-07-24 00:00:00,OR4481412123520130720
36210,44.93772,-121.18373,3.94,N,N,0.4140468752031175,0.6092391775456962,2013-07-24 00:00:00,OR4481412123520130720
36211,44.93742,-121.17568,6.02,N,N,0.41353923598543374,0.608930167037931,2013-07-24 00:00:00,OR4481412123520130720
36212,44.93727,-121.17157,10.23,N,N,0.4132858779810046,0.6087758350180502,2013-07-24 00:00:00,OR4481412123520130720
36213,44.93709,-121.16694,10.23,N,N,0.41303282698406474,0.6086216183054484,2013-07-24 00:00:00,OR4481412123520130720
36214,44.9369,-121.16196,3.5,N,N,0.41278008244966796,0.6084675167638871,2013-07-24 00:00:00,OR4481412123520130720
36215,44.93672,-121.15712,3.5,N,N,0.4125276438341804,0.6083135302573718,2013-07-24 00:00:00,OR4481412123520130720
36216,44.93654,-121.15246,0.66,N,N,0.4122755105952731,0.6081596586501476,2013-07-24 00:00:00,OR4481412123520130720
36217,44.93637,-121.14791,0.66,N,N,0.4120236821919173,0.6080059018066994,2013-07-24 00:00:00,OR4481412123520130720
36218,44.93442,-121.2485,5.93,N,N,0.41686107808458756,0.6109470386912546,2013-07-24 00:00:00,OR4481412123520130720
36219,44.93418,-121.24202,5.93,N,N,0.4166036787891795,0.6107911951678785,2013-07-24 00:00:00,OR4481412123520130720
36220,44.93177,-121.17706,1.26,N,N,0.41353923598543374,0.608930167037931,2013-07-24 00:00:00,OR4481412123520130720
36221,44.92821,-121.23531,2.26,N,N,0.4163465937066406,0.6106354687451716,2013-07-24 00:00:00,OR4481412123520130720
36222,44.92894,-121.25512,5.27,N,N,0.4171187921565828,0.6111029994549884,2013-07-24 00:00:00,OR4481412123520130720
36223,44.92843,-121.24128,5.93,N,N,0.4166036787891795,0.6107911951678785,2013-07-24 00:00:00,OR4481412123520130720
36224,44.92323,-121.25547,2.08,N,N,0.4171187921565828,0.6111029994549884,2013-07-24 00:00:00,OR4481412123520130720
36225,44.95264,-121.0961,2.0,N,N,0.6081623756129788,0.5345290147871932,2013-07-24 00:00:00,OR4481412123520130720
36226,44.95519,-121.0927,1.17,N,N,0.6087093691778775,0.5347373207478414,2013-07-24 00:00:00,OR4481412123520130720
36227,44.95064,-121.09565,1.17,N,N,0.6087093691778775,0.5347373207478414,2013-07-24 00:00:00,OR4481412123520130720
36228,44.9491,-121.12999,1.69,N,N,0.6070714201912722,0.5341131656155728,2013-07-24 00:00:00,OR4481412123520130720
36229,44.94676,-121.12116,1.69,N,N,0.6076163934937031,0.5343209632252987,2013-07-24 00:00:00,OR4481412123520130720
36230,44.94896,-121.14947,12.65,N,N,0.6059844895677687,0.5336983304721432,2013-07-24 00:00:00,OR4481412123520130720
36231,44.94653,-121.14032,5.94,N,N,0.6065274530861023,0.5339056215126022,2013-07-24 00:00:00,OR4481412123520130720
36232,44.95132,-121.15833,12.65,N,N,0.6054425270349619,0.5334912920511166,2013-07-24 00:00:00,OR4481412123520130720
36233,44.94412,-121.13126,5.94,N,N,0.6070714201912722,0.5341131656155728,2013-07-24 00:00:00,OR4481412123520130720
36234,44.9419,-121.1229,1.99,N,N,0.6076163934937031,0.5343209632252987,2013-07-24 00:00:00,OR4481412123520130720
36235,44.94859,-121.16801,10.65,N,N,0.6049015628954466,0.5332845058076024,2013-07-24 00:00:00,OR4481412123520130720
36236,44.94648,-121.16013,12.65,H,N,0.6054425270349619,0.5334912920511166,2013-07-24 00:00:00,OR4481412123520130720
36237,44.9443,-121.15194,12.65,N,N,0.6059844895677687,0.5336983304721432,2013-07-24 00:00:00,OR4481412123520130720
36238,44.94375,-121.1698,26.71,N,N,0.6049015628954466,0.5332845058076024,2013-07-24 00:00:00,OR4481412123520130720
36239,44.9416,-121.16172,5.87,N,N,0.6054425270349619,0.5334912920511166,2013-07-24 00:00:00,OR4481412123520130720
36240,44.93933,-121.1532,5.87,N,N,0.6059844895677687,0.5336983304721432,2013-07-24 00:00:00,OR4481412123520130720
36241,44.94149,-121.18124,26.71,N,N,0.6043615945660272,0.53307797130084,2013-07-24 00:00:00,OR4481412123520130720
36242,44.93894,-121.17167,26.71,N,N,0.6049015628954466,0.5332845058076024,2013-07-24 00:00:00,OR4481412123520130720
36243,44.93671,-121.16334,5.87,N,N,0.6054425270349619,0.5334912920511166,2013-07-24 00:00:00,OR4481412123520130720
36244,44.93694,-121.1841,2.13,N,N,0.6043615945660272,0.53307797130084,2013-07-24 00:00:00,OR4481412123520130720
36245,44.93433,-121.19422,0.63,N,N,0.6038226194725008,0.5328716880912179,2013-07-24 00:00:00,OR4481412123520130720
36246,44.93149,-121.20345,1.27,N,N,0.6032846350496238,0.5326656557402749,2013-07-24 00:00:00,OR4481412123520130720
36247,44.93315,-121.24928,7.25,N,N,0.6000773900610845,0.5314347052567564,2013-07-24 00:00:00,OR4481412123520130720
36248,44.93148,-121.24303,7.25,N,N,0.60060948383351,0.5316392415994957,2013-07-24 00:00:00,OR4481412123520130720
36249,44.92971,-121.23644,3.94,N,N,0.6011425530710373,0.5318440261940434,2013-07-24 00:00:00,OR4481412123520130720
36250,44.93022,-121.25811,1.35,N,N,0.5995462692501279,0.5312304167352921,2013-07-24 00:00:00,OR4481412123520130720
36251,44.9285,-121.2517,7.25,N,N,0.6000773900610845,0.5314347052567564,2013-07-24 00:00:00,OR4481412123520130720
36252,44.92324,-121.23207,3.94,N,N,0.6016766002859844,0.5320490594720523,2013-07-24 00:00:00,OR4481412123520130720
36253,44.92379,-121.25391,0.95,N,N,0.6000773900610845,0.5314347052567564,2013-07-24 00:00:00,OR4481412123520130720
36254,44.91904,-121.25593,0.95,N,N,0.6000773900610845,0.5314347052567564,2013-07-24 00:00:00,OR4481412123520130720
36255,44.95079,-121.13185,27.04,N,D,0.47585506476987444,0.3989758623973691,2013-07-24 12:00:00,OR4481412123520130720
36256,44.94849,-121.14346,100.89,N,D,0.47634148704881824,0.3991645923816337,2013-07-24 12:00:00,OR4481412123520130720
36257,44.94168,-121.17779,64.91,N,D,0.47781181481666773,0.3997343584781861,2013-07-24 12:00:00,OR4481412123520130720
36258,44.94279,-121.17224,84.98,L,D,0.4775656031805846,0.39963902392987616,2013-07-24 12:00:00,OR4481412123520130720
36259,44.94757,-121.16757,84.98,H,D,0.4773198554558992,0.39954383902777324,2013-07-24 12:00:00,OR4481412123520130720
36260,44.9464,-121.17343,84.98,H,D,0.4775656031805846,0.39963902392987616,2013-07-24 12:00:00,OR4481412123520130720
36261,44.95445,-121.13279,27.04,N,D,0.47585506476987444,0.3989758623973691,2013-07-24 12:00:00,OR4481412123520130720
36262,44.94989,-121.15581,28.08,N,D,0.47682974841158665,0.39935391746141957,2013-07-24 12:00:00,OR4481412123520130720
36263,44.94875,-121.16158,28.08,N,D,0.477074570809742,0.39944880359658347,2013-07-24 12:00:00,OR4481412123520130720
36264,44.95,-121.17474,118.92,N,D,0.4775656031805846,0.39963902392987616,2013-07-24 12:00:00,OR4481412123520130720
36265,44.95238,-121.1627,81.63,L,D,0.477074570809742,0.39944880359658347,2013-07-24 12:00:00,OR4481412123520130720
36266,44.95595,-121.16407,81.63,N,D,0.477074570809742,0.39944880359658347,2013-07-24 12:00:00,OR4481412123520130720
36267,44.96529,-121.13709,4.8,N,N,0.7008530397926073,0.7490312917710054,2013-07-25 00:00:00,OR4481412123520130720
36268,44.96522,-121.14664,8.21,N,N,0.701573193656108,0.7493153606075023,2013-07-25 00:00:00,OR4481412123520130720
36269,44.96535,-121.12933,4.8,N,N,0.7001343613940816,0.7487475451835508,2013-07-25 00:00:00,OR4481412123520130720
36270,44.95804,-121.16386,6.81,N,N,0.7030179464440254,0.7498844676503317,2013-07-25 00:00:00,OR4481412123520130720
36271,44.9581,-121.15638,8.21,N,N,0.7022948276460154,0.7495997523482016,2013-07-25 00:00:00,OR4481412123520130720
36272,44.95816,-121.14906,8.21,N,N,0.701573193656108,0.7493153606075023,2013-07-25 00:00:00,OR4481412123520130720
36273,44.95823,-121.13995,4.8,N,N,0.7008530397926073,0.7490312917710054,2013-07-25 00:00:00,OR4481412123520130720
36274,44.95831,-121.13075,4.8,N,N,0.7001343613940816,0.7487475451835508,2013-07-25 00:00:00,OR4481412123520130720
36275,44.95084,-121.18272,10.32,N,N,0.704468657293108,0.7504548715781765,2013-07-25 00:00:00,OR4481412123520130720
36276,44.95106,-121.15615,6.98,N,N,0.7022948276460154,0.7495997523482016,2013-07-25 00:00:00,OR4481412123520130720
36277,44.95091,-121.17397,5.07,N,N,0.7037425547522059,0.7501695071731946,2013-07-25 00:00:00,OR4481412123520130720
36278,44.951,-121.16409,5.07,N,N,0.7030179464440254,0.7498844676503317,2013-07-25 00:00:00,OR4481412123520130720
36279,44.95111,-121.14957,6.98,N,N,0.701573193656108,0.7493153606075023,2013-07-25 00:00:00,OR4481412123520130720
36280,44.95117,-121.14252,2.18,N,N,0.7008530397926073,0.7490312917710054,2013-07-25 00:00:00,OR4481412123520130720
36281,44.94373,-121.18921,10.32,N,N,0.7051962588098852,0.7507405615287559,2013-07-25 00:00:00,OR4481412123520130720
36282,44.94379,-121.18179,10.32,H,N,0.704468657293108,0.7504548715781765,2013-07-25 00:00:00,OR4481412123520130720
36283,44.94386,-121.17484,5.07,N,N,0.7037425547522059,0.7501695071731946,2013-07-25 00:00:00,OR4481412123520130720
36284,44.96149,-121.14703,8.25,N,N,0.7008530397926073,0.7490312917710054,2013-07-25 00:00:00,OR4481412123520130720
36285,44.96151,-121.13764,8.25,N,N,0.7001343613940816,0.7487475451835508,2013-07-25 00:00:00,OR4481412123520130720
36286,44.96154,-121.12942,7.62,N,N,0.699417153819241,0.7484641201920327,2013-07-25 00:00:00,OR4481412123520130720
36287,44.95435,-121.173,9.52,N,N,0.7030179464440254,0.7498844676503317,2013-07-25 00:00:00,OR4481412123520130720
36288,44.95439,-121.16249,17.09,N,N,0.7022948276460154,0.7495997523482016,2013-07-25 00:00:00,OR4481412123520130720
36289,44.95441,-121.15536,17.09,H,N,0.701573193656108,0.7493153606075023,2013-07-25 00:00:00,OR4481412123520130720
36290,44.95444,-121.14899,8.25,N,N,0.7008530397926073,0.7490312917710054,2013-07-25 00:00:00,OR4481412123520130720
36291,44.95447,-121.14098,8.25,N,N,0.7001343613940816,0.7487475451835508,2013-07-25 00:00:00,OR4481412123520130720
36292,44.94727,-121.1814,7.49,H,N,0.7037425547522059,0.7501695071731946,2013-07-25 00:00:00,OR4481412123520130720
36293,44.94724,-121.189,8.27,N,N,0.704468657293108,0.7504548715781765,2013-07-25 00:00:00,OR4481412123520130720
36294,44.9473,-121.17354,7.49,N,N,0.7030179464440254,0.7498844676503317,2013-07-25 00:00:00,OR4481412123520130720
36295,44.94019,-121.18812,8.27,N,N,0.704468657293108,0.7504548715781765,2013-07-25 00:00:00,OR4481412123520130720
36296,44.94022,-121.18097,7.49,N,N,0.7037425547522059,0.7501695071731946,2013-07-25 00:00:00,OR4481412123520130720
36297,44.94025,-121.17456,7.49,N,N,0.7030179464440254,0.7498844676503317,2013-07-25 00:00:00,OR4481412123520130720
36298,44.96785,-121.13592,56.0,N,N,0.5609884279384261,0.43035110573290347,2013-07-25 00:00:00,OR4481412123520130720
36299,44.96555,-121.1444,56.0,N,N,0.5605837888370341,0.4302092653022465,2013-07-25 00:00:00,OR4481412123520130720
36300,44.96398,-121.13734,56.0,N,N,0.5609884279384261,0.43035110573290347,2013-07-25 00:00:00,OR4481412123520130720
36301,44.96233,-121.12994,6.91,N,N,0.561393860095778,0.43049315958184026,2013-07-25 00:00:00,OR4481412123520130720
36302,44.96164,-121.14568,30.27,N,N,0.5605837888370341,0.4302092653022465,2013-07-25 00:00:00,OR4481412123520130720
36303,44.96007,-121.13863,30.27,N,N,0.5609884279384261,0.43035110573290347,2013-07-25 00:00:00,OR4481412123520130720
36304,44.95847,-121.13146,1.36,N,N,0.561393860095778,0.43049315958184026,2013-07-25 00:00:00,OR4481412123520130720
36305,44.95771,-121.14686,30.27,N,N,0.5605837888370341,0.4302092653022465,2013-07-25 00:00:00,OR4481412123520130720
36306,44.95612,-121.13976,30.27,N,N,0.5609884279384261,0.43035110573290347,2013-07-25 00:00:00,OR4481412123520130720
36307,44.95934,-121.1542,2.03,N,N,0.5601799409630093,0.43006763796021286,2013-07-25 00:00:00,OR4481412123520130720
36308,44.95723,-121.16353,9.47,N,N,0.5597768824936733,0.4299262233779844,2013-07-25 00:00:00,OR4481412123520130720
36309,44.9556,-121.1562,9.47,N,N,0.5601799409630093,0.43006763796021286,2013-07-25 00:00:00,OR4481412123520130720
36310,44.95383,-121.14832,3.8,N,N,0.5605837888370341,0.4302092653022465,2013-07-25 00:00:00,OR4481412123520130720
36311,44.9522,-121.14101,3.8,N,N,0.5609884279384261,0.43035110573290347,2013-07-25 00:00:00,OR4481412123520130720
36312,44.9549,-121.17188,11.2,N,N,0.5593746116122439,0.429785021227583,2013-07-25 00:00:00,OR4481412123520130720
36313,44.95343,-121.16528,9.47,N,N,0.5597768824936733,0.4299262233779844,2013-07-25 00:00:00,OR4481412123520130720
36314,44.95181,-121.15802,9.47,N,N,0.5601799409630093,0.43006763796021286,2013-07-25 00:00:00,OR4481412123520130720
36315,44.95009,-121.15034,3.8,N,N,0.5605837888370341,0.4302092653022465,2013-07-25 00:00:00,OR4481412123520130720
36316,44.95108,-121.17352,3.02,N,N,0.5593746116122439,0.429785021227583,2013-07-25 00:00:00,OR4481412123520130720
36317,44.94885,-121.18228,3.02,N,N,0.558973126507805,0.429644031181864,2013-07-25 00:00:00,OR4481412123520130720
