,Lat,Lon,FRP,Confidence,DNFlag,DT,DS,t,Event_ID
1564,35.91195,-101.06213,28.56,N,D,0.4545489608615734,0.3905909225814514,2024-02-27 12:00:00,TX3584810143320240226
1565,35.91103,-101.06709,28.56,N,D,0.45475138141382326,0.3906716969668335,2024-02-27 12:00:00,TX3584810143320240226
1566,35.9101,-101.07205,11.82,N,D,0.45495419181409075,0.39075260504426457,2024-02-27 12:00:00,TX3584810143320240226
1567,35.98132,-100.68562,9.8,L,D,0.44008609789907244,0.38476226921105855,2024-02-27 12:00:00,TX3584810143320240226
1568,35.98044,-100.69044,17.09,L,D,0.44026026241927296,0.3848331424985005,2024-02-27 12:00:00,TX3584810143320240226
1569,35.97956,-100.69527,17.09,L,D,0.44043477310328927,0.38490413968153997,2024-02-27 12:00:00,TX3584810143320240226
1570,35.97868,-100.70009,22.75,L,D,0.44060963046194124,0.3849752608765818,2024-02-27 12:00:00,TX3584810143320240226
1571,35.97427,-100.72423,30.64,L,D,0.4414891353506839,0.38533273112495153,2024-02-27 12:00:00,TX3584810143320240226
1572,35.96984,-100.74841,17.22,L,D,0.44237738452953035,0.38569331929002104,2024-02-27 12:00:00,TX3584810143320240226
1573,35.96896,-100.75326,17.22,L,D,0.44255608942229646,0.38576581237742485,2024-02-27 12:00:00,TX3584810143320240226
1574,35.96807,-100.75809,8.66,L,D,0.442735147228696,0.3858384308949023,2024-02-27 12:00:00,TX3584810143320240226
1575,35.96719,-100.76294,8.66,L,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1576,35.96629,-100.76778,7.81,L,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1577,35.96541,-100.77263,7.81,L,D,0.4432744434281569,0.38605704022873055,2024-02-27 12:00:00,TX3584810143320240226
1578,35.95739,-100.81631,19.61,L,D,0.44491156221671146,0.3867196805933297,2024-02-27 12:00:00,TX3584810143320240226
1579,35.95473,-100.8308,24.82,L,D,0.44546372720965244,0.3869428424999765,2024-02-27 12:00:00,TX3584810143320240226
1580,35.95383,-100.83568,13.45,L,D,0.44564850458145994,0.3870174844026828,2024-02-27 12:00:00,TX3584810143320240226
1581,35.95294,-100.84055,13.45,L,D,0.445833644060076,0.38709225381283663,2024-02-27 12:00:00,TX3584810143320240226
1582,35.94753,-100.86996,8.37,L,D,0.4469521163092182,0.3875435549363793,2024-02-27 12:00:00,TX3584810143320240226
1583,35.94573,-100.8797,14.2,L,D,0.4473278625417128,0.38769501439284837,2024-02-27 12:00:00,TX3584810143320240226
1584,35.94394,-100.88943,22.42,L,D,0.4477050773683139,0.3878469884120564,2024-02-27 12:00:00,TX3584810143320240226
1585,35.94303,-100.89436,19.59,L,D,0.44789423692484526,0.38792316870127513,2024-02-27 12:00:00,TX3584810143320240226
1586,35.94212,-100.89927,19.59,L,D,0.4480837653375242,0.3879994780140704,2024-02-27 12:00:00,TX3584810143320240226
1587,35.94032,-100.90908,25.72,L,D,0.4484639310226237,0.3881524842236576,2024-02-27 12:00:00,TX3584810143320240226
1588,35.93941,-100.91397,21.32,L,D,0.4486545694445936,0.38822918137782286,2024-02-27 12:00:00,TX3584810143320240226
1589,35.9376,-100.92377,18.42,L,D,0.44903696033297946,0.3883829644305472,2024-02-27 12:00:00,TX3584810143320240226
1590,35.93489,-100.93845,17.69,L,D,0.4496133404807158,0.3886146128165052,2024-02-27 12:00:00,TX3584810143320240226
1591,35.93398,-100.94337,12.0,L,D,0.4498062145461505,0.38869208914798314,2024-02-27 12:00:00,TX3584810143320240226
1592,35.93306,-100.9483,12.0,L,D,0.44999946326271,0.388769695798829,2024-02-27 12:00:00,TX3584810143320240226
1593,35.93124,-100.95818,18.41,L,D,0.4503870870036504,0.38892530058381947,2024-02-27 12:00:00,TX3584810143320240226
1594,35.92849,-100.97302,13.6,L,D,0.4509713472559658,0.38915968844697924,2024-02-27 12:00:00,TX3584810143320240226
1595,35.92759,-100.97792,13.6,L,D,0.45116685628796854,0.389238079780316,2024-02-27 12:00:00,TX3584810143320240226
1596,35.92667,-100.98284,8.55,L,D,0.4513627441223944,0.3893166023579474,2024-02-27 12:00:00,TX3584810143320240226
1597,35.92575,-100.98779,8.55,L,D,0.45155901135876975,0.3893952563132234,2024-02-27 12:00:00,TX3584810143320240226
1598,35.92484,-100.99274,14.85,L,D,0.45175565859825784,0.3894740417798008,2024-02-27 12:00:00,TX3584810143320240226
1599,35.92208,-101.00761,112.94,L,D,0.4523478863716494,0.3897111885885181,2024-02-27 12:00:00,TX3584810143320240226
1600,35.98481,-100.68655,9.8,N,D,0.44008609789907244,0.38476226921105855,2024-02-27 12:00:00,TX3584810143320240226
1601,35.98393,-100.69138,17.09,N,D,0.44026026241927296,0.3848331424985005,2024-02-27 12:00:00,TX3584810143320240226
1602,35.98217,-100.70103,22.75,N,D,0.44060963046194124,0.3849752608765818,2024-02-27 12:00:00,TX3584810143320240226
1603,35.97952,-100.71552,32.31,N,D,0.44113628771473484,0.385189369701833,2024-02-27 12:00:00,TX3584810143320240226
1604,35.97599,-100.73486,34.88,N,D,0.44184338206319285,0.38547659141283014,2024-02-27 12:00:00,TX3584810143320240226
1605,35.97157,-100.75906,8.66,N,D,0.442735147228696,0.3858384308949023,2024-02-27 12:00:00,TX3584810143320240226
1606,35.97068,-100.76392,8.66,N,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1607,35.9698,-100.76876,7.81,N,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1608,35.9689,-100.77361,7.81,N,D,0.4432744434281569,0.38605704022873055,2024-02-27 12:00:00,TX3584810143320240226
1609,35.96801,-100.77846,6.85,N,D,0.443454918194749,0.38613016166884545,2024-02-27 12:00:00,TX3584810143320240226
1610,35.96445,-100.79788,7.32,N,D,0.4441803783685816,0.3864239089705518,2024-02-27 12:00:00,TX3584810143320240226
1611,35.96356,-100.80274,7.32,N,D,0.4443626363815745,0.38649766179013745,2024-02-27 12:00:00,TX3584810143320240226
1612,35.96178,-100.81246,6.59,N,D,0.44472822776123627,0.38664554747862967,2024-02-27 12:00:00,TX3584810143320240226
1613,35.9609,-100.8173,19.61,N,D,0.44491156221671146,0.3867196805933297,2024-02-27 12:00:00,TX3584810143320240226
1614,35.95911,-100.82698,24.82,N,D,0.4452793113920687,0.3868683279802535,2024-02-27 12:00:00,TX3584810143320240226
1615,35.95823,-100.83183,24.82,N,D,0.44546372720965244,0.3869428424999765,2024-02-27 12:00:00,TX3584810143320240226
1616,35.95644,-100.84157,13.45,N,D,0.445833644060076,0.38709225381283663,2024-02-27 12:00:00,TX3584810143320240226
1617,35.95554,-100.84644,5.32,N,D,0.4460191461995872,0.3871671508551887,2024-02-27 12:00:00,TX3584810143320240226
1618,35.95464,-100.85133,5.32,N,D,0.4462050115555854,0.3872421756547777,2024-02-27 12:00:00,TX3584810143320240226
1619,35.95103,-100.87094,8.37,N,D,0.4469521163092182,0.3875435549363793,2024-02-27 12:00:00,TX3584810143320240226
1620,35.95013,-100.87582,14.2,N,D,0.44713980613451937,0.38761922040784247,2024-02-27 12:00:00,TX3584810143320240226
1621,35.94924,-100.88069,14.2,N,D,0.4473278625417128,0.38769501439284837,2024-02-27 12:00:00,TX3584810143320240226
1622,35.94202,-100.91988,21.32,N,D,0.4488455790218142,0.38830600807030985,2024-02-27 12:00:00,TX3584810143320240226
1623,35.94111,-100.92479,18.42,N,D,0.44903696033297946,0.3883829644305472,2024-02-27 12:00:00,TX3584810143320240226
1624,35.9402,-100.92968,18.42,N,D,0.4492287139583556,0.3884600505882596,2024-02-27 12:00:00,TX3584810143320240226
1625,35.9393,-100.93458,17.69,N,D,0.4494208404797904,0.38853726667347127,2024-02-27 12:00:00,TX3584810143320240226
1626,35.9384,-100.93948,17.69,N,D,0.4496133404807158,0.3886146128165052,2024-02-27 12:00:00,TX3584810143320240226
1627,35.93749,-100.9444,12.0,N,D,0.4498062145461505,0.38869208914798314,2024-02-27 12:00:00,TX3584810143320240226
1628,35.93658,-100.94933,12.0,N,D,0.44999946326271,0.388769695798829,2024-02-27 12:00:00,TX3584810143320240226
1629,35.93567,-100.95426,18.41,N,D,0.4501930872186053,0.3888474329002655,2024-02-27 12:00:00,TX3584810143320240226
1630,35.93475,-100.95921,18.41,N,D,0.4503870870036504,0.38892530058381947,2024-02-27 12:00:00,TX3584810143320240226
1631,35.93384,-100.96415,20.42,N,D,0.45058146320926745,0.3890032989813183,2024-02-27 12:00:00,TX3584810143320240226
1632,35.93292,-100.96909,20.42,N,D,0.45077621642848914,0.38908142822489344,2024-02-27 12:00:00,TX3584810143320240226
1633,35.93201,-100.97401,13.6,N,D,0.4509713472559658,0.38915968844697924,2024-02-27 12:00:00,TX3584810143320240226
1634,35.93111,-100.97891,13.6,N,D,0.45116685628796854,0.389238079780316,2024-02-27 12:00:00,TX3584810143320240226
1635,35.93019,-100.98385,8.55,N,D,0.4513627441223944,0.3893166023579474,2024-02-27 12:00:00,TX3584810143320240226
1636,35.92928,-100.98881,8.55,N,D,0.45155901135876975,0.3893952563132234,2024-02-27 12:00:00,TX3584810143320240226
1637,35.92836,-100.99376,14.85,N,D,0.45175565859825784,0.3894740417798008,2024-02-27 12:00:00,TX3584810143320240226
1638,35.92744,-100.99871,14.85,N,D,0.4519526864436607,0.38955295889164326,2024-02-27 12:00:00,TX3584810143320240226
1639,35.91733,-101.05319,55.74,N,D,0.4541452867909106,0.3904297743325321,2024-02-27 12:00:00,TX3584810143320240226
1640,35.91641,-101.05816,55.74,N,D,0.45434692952935907,0.39051028174946284,2024-02-27 12:00:00,TX3584810143320240226
1641,35.91549,-101.06312,28.56,N,D,0.4545489608615734,0.3905909225814514,2024-02-27 12:00:00,TX3584810143320240226
1642,35.91456,-101.06809,28.56,N,D,0.45475138141382326,0.3906716969668335,2024-02-27 12:00:00,TX3584810143320240226
1643,35.98305,-100.69621,17.09,L,D,0.44043477310328927,0.38490413968153997,2024-02-27 12:00:00,TX3584810143320240226
1644,35.98129,-100.70586,22.75,L,D,0.44078483500743726,0.38504650620030223,2024-02-27 12:00:00,TX3584810143320240226
1645,35.98041,-100.71069,32.31,L,D,0.4409603872533719,0.38511787576964707,2024-02-27 12:00:00,TX3584810143320240226
1646,35.97864,-100.72035,30.64,L,D,0.4413125369079101,0.3852609881143475,2024-02-27 12:00:00,TX3584810143320240226
1647,35.97776,-100.7252,30.64,L,D,0.4414891353506839,0.38533273112495153,2024-02-27 12:00:00,TX3584810143320240226
1648,35.97688,-100.73003,34.88,L,D,0.44166608356224596,0.385404598851677,2024-02-27 12:00:00,TX3584810143320240226
1649,35.97511,-100.73969,26.63,L,D,0.4420210313755354,0.3855487089269899,2024-02-27 12:00:00,TX3584810143320240226
1650,35.97422,-100.74454,26.63,L,D,0.4421990320227003,0.3856209515130112,2024-02-27 12:00:00,TX3584810143320240226
1651,35.97334,-100.74938,17.22,L,D,0.44237738452953035,0.38569331929002104,2024-02-27 12:00:00,TX3584810143320240226
1652,35.97245,-100.75423,17.22,L,D,0.44255608942229646,0.38576581237742485,2024-02-27 12:00:00,TX3584810143320240226
1653,35.96001,-100.82214,19.61,L,D,0.4450952565776203,0.3867939407193353,2024-02-27 12:00:00,TX3584810143320240226
1654,35.95733,-100.8367,13.45,L,D,0.44564850458145994,0.3870174844026828,2024-02-27 12:00:00,TX3584810143320240226
1655,35.94835,-100.88556,22.42,L,D,0.4475162860970477,0.38777093701846554,2024-02-27 12:00:00,TX3584810143320240226
1656,35.94744,-100.89044,22.42,L,D,0.4477050773683139,0.3878469884120564,2024-02-27 12:00:00,TX3584810143320240226
1657,35.94654,-100.89536,19.59,L,D,0.44789423692484526,0.38792316870127513,2024-02-27 12:00:00,TX3584810143320240226
1658,35.94563,-100.90028,19.59,L,D,0.4480837653375242,0.3879994780140704,2024-02-27 12:00:00,TX3584810143320240226
1659,35.94473,-100.90518,25.72,L,D,0.44827366317878564,0.38807591647868483,2024-02-27 12:00:00,TX3584810143320240226
1660,35.94382,-100.91007,25.72,L,D,0.4484639310226237,0.3881524842236576,2024-02-27 12:00:00,TX3584810143320240226
1661,35.94292,-100.91499,21.32,L,D,0.4486545694445936,0.38822918137782286,2024-02-27 12:00:00,TX3584810143320240226
1662,35.92652,-101.00366,112.94,L,D,0.4521500954994253,0.3896320077830219,2024-02-27 12:00:00,TX3584810143320240226
1663,35.9256,-101.00861,112.94,L,D,0.4523478863716494,0.3897111885885181,2024-02-27 12:00:00,TX3584810143320240226
1664,35.92469,-101.01354,93.74,L,D,0.4525460596680821,0.3897905014430192,2024-02-27 12:00:00,TX3584810143320240226
1665,35.92377,-101.0185,93.74,L,D,0.45274461599813515,0.3898699464817256,2024-02-27 12:00:00,TX3584810143320240226
1666,35.92101,-101.03336,57.65,L,D,0.4533425893090948,0.39010907605972833,2024-02-27 12:00:00,TX3584810143320240226
1667,35.92009,-101.03831,57.65,L,D,0.4535426839010736,0.3901890511934676,2024-02-27 12:00:00,TX3584810143320240226
1668,35.91917,-101.04327,34.13,L,D,0.453743164598776,0.3902691591920797,2024-02-27 12:00:00,TX3584810143320240226
1669,35.91825,-101.04823,34.13,L,D,0.45394403202166866,0.39034940019263864,2024-02-27 12:00:00,TX3584810143320240226
1670,35.98654,-100.69714,19.73,N,D,0.44043477310328927,0.38490413968153997,2024-02-27 12:00:00,TX3584810143320240226
1671,35.98566,-100.70197,17.56,N,D,0.44060963046194124,0.3849752608765818,2024-02-27 12:00:00,TX3584810143320240226
1672,35.98478,-100.70679,17.56,N,D,0.44078483500743726,0.38504650620030223,2024-02-27 12:00:00,TX3584810143320240226
1673,35.97417,-100.76488,11.72,N,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1674,35.97329,-100.76973,7.51,N,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1675,35.96439,-100.81829,7.37,N,D,0.44491156221671146,0.3867196805933297,2024-02-27 12:00:00,TX3584810143320240226
1676,35.9635,-100.82314,7.37,N,D,0.4450952565776203,0.3867939407193353,2024-02-27 12:00:00,TX3584810143320240226
1677,35.96261,-100.828,12.59,N,D,0.4452793113920687,0.3868683279802535,2024-02-27 12:00:00,TX3584810143320240226
1678,35.95814,-100.85235,10.94,N,D,0.4462050115555854,0.3872421756547777,2024-02-27 12:00:00,TX3584810143320240226
1679,35.95454,-100.87193,8.91,N,D,0.4469521163092182,0.3875435549363793,2024-02-27 12:00:00,TX3584810143320240226
1680,35.95364,-100.87681,7.28,N,D,0.44713980613451937,0.38761922040784247,2024-02-27 12:00:00,TX3584810143320240226
1681,35.95275,-100.8817,7.28,N,D,0.4473278625417128,0.38769501439284837,2024-02-27 12:00:00,TX3584810143320240226
1682,35.95185,-100.88657,7.47,N,D,0.4475162860970477,0.38777093701846554,2024-02-27 12:00:00,TX3584810143320240226
1683,35.95095,-100.89146,7.47,N,D,0.4477050773683139,0.3878469884120564,2024-02-27 12:00:00,TX3584810143320240226
1684,35.95005,-100.89637,9.71,N,D,0.44789423692484526,0.38792316870127513,2024-02-27 12:00:00,TX3584810143320240226
1685,35.94914,-100.90127,9.71,N,D,0.4480837653375242,0.3879994780140704,2024-02-27 12:00:00,TX3584810143320240226
1686,35.94824,-100.90617,10.39,N,D,0.44827366317878564,0.38807591647868483,2024-02-27 12:00:00,TX3584810143320240226
1687,35.94733,-100.91108,10.39,N,D,0.4484639310226237,0.3881524842236576,2024-02-27 12:00:00,TX3584810143320240226
1688,35.94643,-100.91599,5.5,N,D,0.4486545694445936,0.38822918137782286,2024-02-27 12:00:00,TX3584810143320240226
1689,35.94553,-100.92089,5.5,N,D,0.4488455790218142,0.38830600807030985,2024-02-27 12:00:00,TX3584810143320240226
1690,35.94462,-100.9258,13.16,N,D,0.44903696033297946,0.3883829644305472,2024-02-27 12:00:00,TX3584810143320240226
1691,35.93827,-100.96021,8.81,N,D,0.4503870870036504,0.38892530058381947,2024-02-27 12:00:00,TX3584810143320240226
1692,35.93736,-100.96515,5.23,N,D,0.45058146320926745,0.3890032989813183,2024-02-27 12:00:00,TX3584810143320240226
1693,35.93644,-100.97009,5.23,N,D,0.45077621642848914,0.38908142822489344,2024-02-27 12:00:00,TX3584810143320240226
1694,35.93554,-100.97501,4.17,N,D,0.4509713472559658,0.38915968844697924,2024-02-27 12:00:00,TX3584810143320240226
1695,35.93462,-100.97993,4.17,N,D,0.45116685628796854,0.389238079780316,2024-02-27 12:00:00,TX3584810143320240226
1696,35.93096,-100.99971,9.59,N,D,0.4519526864436607,0.38955295889164326,2024-02-27 12:00:00,TX3584810143320240226
1697,35.93005,-101.00466,8.37,N,D,0.4521500954994253,0.3896320077830219,2024-02-27 12:00:00,TX3584810143320240226
1698,35.92913,-101.00961,8.37,N,D,0.4523478863716494,0.3897111885885181,2024-02-27 12:00:00,TX3584810143320240226
1699,35.92822,-101.01453,9.01,N,D,0.4525460596680821,0.3897905014430192,2024-02-27 12:00:00,TX3584810143320240226
1700,35.9273,-101.01948,9.01,N,D,0.45274461599813515,0.3898699464817256,2024-02-27 12:00:00,TX3584810143320240226
1701,35.92178,-101.04921,10.86,N,D,0.45394403202166866,0.39034940019263864,2024-02-27 12:00:00,TX3584810143320240226
1702,35.92087,-101.05418,8.52,N,D,0.4541452867909106,0.3904297743325321,2024-02-27 12:00:00,TX3584810143320240226
1703,35.91994,-101.05914,8.52,N,D,0.45434692952935907,0.39051028174946284,2024-02-27 12:00:00,TX3584810143320240226
1704,35.89953,-101.16875,7.12,N,D,0.4588825084599416,0.39231544676304114,2024-02-27 12:00:00,TX3584810143320240226
1705,35.8986,-101.17373,15.65,N,D,0.45909325037994114,0.39239905829450195,2024-02-27 12:00:00,TX3584810143320240226
1706,35.89767,-101.1787,15.65,N,D,0.45930439574035964,0.3924828065044287,2024-02-27 12:00:00,TX3584810143320240226
1707,35.9839,-100.71162,35.71,L,D,0.4409603872533719,0.38511787576964707,2024-02-27 12:00:00,TX3584810143320240226
1708,35.98302,-100.71646,35.71,L,D,0.44113628771473484,0.385189369701833,2024-02-27 12:00:00,TX3584810143320240226
1709,35.98214,-100.7213,109.38,L,D,0.4413125369079101,0.3852609881143475,2024-02-27 12:00:00,TX3584810143320240226
1710,35.98125,-100.72614,109.38,L,D,0.4414891353506839,0.38533273112495153,2024-02-27 12:00:00,TX3584810143320240226
1711,35.98037,-100.73098,27.44,L,D,0.44166608356224596,0.385404598851677,2024-02-27 12:00:00,TX3584810143320240226
1712,35.97948,-100.73582,27.44,L,D,0.44184338206319285,0.38547659141283014,2024-02-27 12:00:00,TX3584810143320240226
1713,35.9786,-100.74065,25.76,L,D,0.4420210313755354,0.3855487089269899,2024-02-27 12:00:00,TX3584810143320240226
1714,35.97595,-100.75519,31.87,L,D,0.44255608942229646,0.38576581237742485,2024-02-27 12:00:00,TX3584810143320240226
1715,35.97506,-100.76003,11.72,L,D,0.442735147228696,0.3858384308949023,2024-02-27 12:00:00,TX3584810143320240226
1716,35.96172,-100.83286,12.59,L,D,0.44546372720965244,0.3869428424999765,2024-02-27 12:00:00,TX3584810143320240226
1717,35.96083,-100.83773,15.72,L,D,0.44564850458145994,0.3870174844026828,2024-02-27 12:00:00,TX3584810143320240226
1718,35.95993,-100.8426,15.72,L,D,0.445833644060076,0.38709225381283663,2024-02-27 12:00:00,TX3584810143320240226
1719,35.95904,-100.84747,10.94,L,D,0.4460191461995872,0.3871671508551887,2024-02-27 12:00:00,TX3584810143320240226
1720,35.91902,-101.06412,15.15,L,D,0.4545489608615734,0.3905909225814514,2024-02-27 12:00:00,TX3584810143320240226
1721,35.98915,-100.7029,17.56,N,D,0.44060963046194124,0.3849752608765818,2024-02-27 12:00:00,TX3584810143320240226
1722,35.98386,-100.73193,27.44,N,D,0.44166608356224596,0.385404598851677,2024-02-27 12:00:00,TX3584810143320240226
1723,35.97678,-100.77068,7.51,N,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1724,35.9759,-100.77554,7.51,N,D,0.4432744434281569,0.38605704022873055,2024-02-27 12:00:00,TX3584810143320240226
1725,35.96522,-100.83385,12.59,N,D,0.44546372720965244,0.3869428424999765,2024-02-27 12:00:00,TX3584810143320240226
1726,35.96433,-100.83874,15.72,N,D,0.44564850458145994,0.3870174844026828,2024-02-27 12:00:00,TX3584810143320240226
1727,35.96343,-100.84361,15.72,N,D,0.445833644060076,0.38709225381283663,2024-02-27 12:00:00,TX3584810143320240226
1728,35.95805,-100.8729,8.91,N,D,0.4469521163092182,0.3875435549363793,2024-02-27 12:00:00,TX3584810143320240226
1729,35.94995,-100.91698,5.5,N,D,0.4486545694445936,0.38822918137782286,2024-02-27 12:00:00,TX3584810143320240226
1730,35.94904,-100.92188,5.5,N,D,0.4488455790218142,0.38830600807030985,2024-02-27 12:00:00,TX3584810143320240226
1731,35.91424,-101.10985,5.85,N,D,0.45638483347295206,0.3913227166776385,2024-02-27 12:00:00,TX3584810143320240226
1732,35.91332,-101.11481,7.23,N,D,0.4565907854719244,0.3914046993213695,2024-02-27 12:00:00,TX3584810143320240226
1733,35.91054,-101.12974,31.09,N,D,0.4572110175188246,0.3916514575464808,2024-02-27 12:00:00,TX3584810143320240226
1734,35.90962,-101.13471,29.89,N,D,0.4574185557083272,0.39173398086014677,2024-02-27 12:00:00,TX3584810143320240226
1735,35.90869,-101.13967,29.89,N,D,0.45762649206780914,0.3918166396976056,2024-02-27 12:00:00,TX3584810143320240226
1736,35.90495,-101.15973,28.77,N,D,0.45846223228243455,0.3921486331538685,2024-02-27 12:00:00,TX3584810143320240226
1737,35.90401,-101.16476,7.12,N,D,0.45867216931521343,0.3922319717645506,2024-02-27 12:00:00,TX3584810143320240226
1738,35.90308,-101.16975,7.12,N,D,0.4588825084599416,0.39231544676304114,2024-02-27 12:00:00,TX3584810143320240226
1739,35.90216,-101.17472,15.65,N,D,0.45909325037994114,0.39239905829450195,2024-02-27 12:00:00,TX3584810143320240226
1740,35.90123,-101.17969,15.65,N,D,0.45930439574035964,0.3924828065044287,2024-02-27 12:00:00,TX3584810143320240226
1741,35.9003,-101.18466,6.77,N,D,0.4595159452081716,0.3925666915386506,2024-02-27 12:00:00,TX3584810143320240226
1742,35.98828,-100.70773,17.56,L,D,0.44078483500743726,0.38504650620030223,2024-02-27 12:00:00,TX3584810143320240226
1743,35.9874,-100.71255,35.71,L,D,0.4409603872533719,0.38511787576964707,2024-02-27 12:00:00,TX3584810143320240226
1744,35.98298,-100.73676,27.44,L,D,0.44184338206319285,0.38547659141283014,2024-02-27 12:00:00,TX3584810143320240226
1745,35.9821,-100.7416,25.76,L,D,0.4420210313755354,0.3855487089269899,2024-02-27 12:00:00,TX3584810143320240226
1746,35.98122,-100.74644,25.76,L,D,0.4421990320227003,0.3856209515130112,2024-02-27 12:00:00,TX3584810143320240226
1747,35.98033,-100.7513,31.87,L,D,0.44237738452953035,0.38569331929002104,2024-02-27 12:00:00,TX3584810143320240226
1748,35.97855,-100.76099,11.72,L,D,0.442735147228696,0.3858384308949023,2024-02-27 12:00:00,TX3584810143320240226
1749,35.97767,-100.76584,11.72,L,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1750,35.96254,-100.84848,10.94,L,D,0.4460191461995872,0.3871671508551887,2024-02-27 12:00:00,TX3584810143320240226
1751,35.96164,-100.85336,10.94,L,D,0.4462050115555854,0.3872421756547777,2024-02-27 12:00:00,TX3584810143320240226
1752,35.99178,-100.70865,49.85,N,D,0.44078483500743726,0.38504650620030223,2024-02-27 12:00:00,TX3584810143320240226
1753,35.99001,-100.71832,68.78,N,D,0.44113628771473484,0.385189369701833,2024-02-27 12:00:00,TX3584810143320240226
1754,35.98912,-100.72317,113.39,N,D,0.4413125369079101,0.3852609881143475,2024-02-27 12:00:00,TX3584810143320240226
1755,35.98648,-100.7377,89.37,N,D,0.44184338206319285,0.38547659141283014,2024-02-27 12:00:00,TX3584810143320240226
1756,35.9856,-100.74253,24.48,N,D,0.4420210313755354,0.3855487089269899,2024-02-27 12:00:00,TX3584810143320240226
1757,35.98471,-100.74738,24.48,N,D,0.4421990320227003,0.3856209515130112,2024-02-27 12:00:00,TX3584810143320240226
1758,35.98029,-100.77164,8.79,N,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1759,35.91687,-101.11577,8.51,N,D,0.4565907854719244,0.3914046993213695,2024-02-27 12:00:00,TX3584810143320240226
1760,35.91409,-101.13071,8.11,N,D,0.4572110175188246,0.3916514575464808,2024-02-27 12:00:00,TX3584810143320240226
1761,35.91224,-101.14064,26.65,N,D,0.45762649206780914,0.3918166396976056,2024-02-27 12:00:00,TX3584810143320240226
1762,35.91132,-101.1456,20.04,N,D,0.457834827249771,0.3918994342020353,2024-02-27 12:00:00,TX3584810143320240226
1763,35.9085,-101.16071,11.84,N,D,0.45846223228243455,0.3921486331538685,2024-02-27 12:00:00,TX3584810143320240226
1764,35.90757,-101.16573,6.78,N,D,0.45867216931521343,0.3922319717645506,2024-02-27 12:00:00,TX3584810143320240226
1765,35.90664,-101.17073,6.78,N,D,0.4588825084599416,0.39231544676304114,2024-02-27 12:00:00,TX3584810143320240226
1766,35.90571,-101.1757,6.62,N,D,0.45909325037994114,0.39239905829450195,2024-02-27 12:00:00,TX3584810143320240226
1767,35.90478,-101.18068,6.62,N,D,0.45930439574035964,0.3924828065044287,2024-02-27 12:00:00,TX3584810143320240226
1768,35.90104,-101.20074,14.65,N,D,0.4601530249532503,0.3928191690504069,2024-02-27 12:00:00,TX3584810143320240226
1769,35.9909,-100.71347,68.78,L,D,0.4409603872533719,0.38511787576964707,2024-02-27 12:00:00,TX3584810143320240226
1770,35.98383,-100.75224,20.83,L,D,0.44237738452953035,0.38569331929002104,2024-02-27 12:00:00,TX3584810143320240226
1771,35.98206,-100.76194,17.97,L,D,0.442735147228696,0.3858384308949023,2024-02-27 12:00:00,TX3584810143320240226
1772,35.98117,-100.76679,17.97,L,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1773,35.91317,-101.13568,26.65,L,D,0.4574185557083272,0.39173398086014677,2024-02-27 12:00:00,TX3584810143320240226
1774,35.98997,-100.73865,89.37,N,D,0.44184338206319285,0.38547659141283014,2024-02-27 12:00:00,TX3584810143320240226
1775,35.98467,-100.76775,17.97,N,D,0.4429145584778556,0.3859111749624098,2024-02-27 12:00:00,TX3584810143320240226
1776,35.98378,-100.7726,8.79,N,D,0.4430943237003418,0.38598404470018177,2024-02-27 12:00:00,TX3584810143320240226
1777,35.9324,-101.05212,10.57,N,D,0.45394403202166866,0.39034940019263864,2024-02-27 12:00:00,TX3584810143320240226
1778,35.92596,-101.0869,5.61,N,D,0.4553609846791954,0.39091482283148093,2024-02-27 12:00:00,TX3584810143320240226
1779,35.92503,-101.09187,5.61,N,D,0.45556496840860816,0.3909961328201702,2024-02-27 12:00:00,TX3584810143320240226
1780,35.913,-101.15664,11.84,N,D,0.4582526967000956,0.3920654307861647,2024-02-27 12:00:00,TX3584810143320240226
1781,35.91206,-101.16169,11.84,N,D,0.45846223228243455,0.3921486331538685,2024-02-27 12:00:00,TX3584810143320240226
1782,35.91112,-101.16671,6.78,N,D,0.45867216931521343,0.3922319717645506,2024-02-27 12:00:00,TX3584810143320240226
1783,35.91019,-101.17171,6.78,N,D,0.4588825084599416,0.39231544676304114,2024-02-27 12:00:00,TX3584810143320240226
1784,35.90926,-101.17669,6.62,N,D,0.45909325037994114,0.39239905829450195,2024-02-27 12:00:00,TX3584810143320240226
1785,35.90834,-101.18167,6.62,N,D,0.45930439574035964,0.3924828065044287,2024-02-27 12:00:00,TX3584810143320240226
